,phrase,intents
482,what is the latest flight leaving newark for los angeles wednesday,atis_flight
483,what is the price of a one way fare from boston to denver on continental airlines,atis_airfare
484,show me the flights from boston to fort worth on the morning of july tenth 1991,atis_flight
485,i need a flight from toronto to san diego with a layover in washington dc on air canada,atis_flight
486,all flights from pittsburgh to philadelphia,atis_flight
487,define airline hp,atis_airline
488,what is the cheapest flight from denver to pittsburgh on july twenty sixth,atis_flight
489,what are all the flights from boston to dallas,atis_flight
490,i want a flight departing from newark to los angeles that leaves in the morning,atis_flight
491,flights from san francisco august one,atis_flight
492,what airlines from washington dc to columbus,atis_airline
493,list the flights on friday afternoon from philadelphia to oakland,atis_flight
494,list the cheapest round trip flights from orlando to kansas city,atis_flight
495,show me all the us air flights to pittsburgh between 12 and 4 in the afternoon,atis_flight
496,give me flights from atlanta to baltimore,atis_flight
497,what is the arrival time in san francisco for the 755 am flight leaving washington,atis_flight_time
498,show me the airlines that fly from denver to san francisco,atis_airline
499,what is the least expensive flight from atlanta to boston,atis_flight
500,can you show me flights from baltimore to dallas,atis_flight
501,flights from miami to cleveland,atis_flight
502,i would like to fly from denver to pittsburgh,atis_flight
503,which flights go from pittsburgh to atlanta in the evening,atis_flight
504,does american airlines have a flight from pittsburgh to atlanta,atis_flight
505,could you please give me the cost of a round trip flight from denver to pittsburgh,atis_airfare
506,delta flights to dallas please,atis_flight
507,what's the last flight leaving from pittsburgh to oakland,atis_flight
508,list flights between boston and san francisco that serve breakfast,atis_flight
509,what is the least expensive one way ticket from atlanta to denver leaving on october twelfth,atis_airfare
510,please show me continental flights from san francisco to pittsburgh on friday,atis_flight
511,leave flight from boston to atlanta leave boston approximately 1 pm,atis_flight
512,are there any flights from denver to pittsburgh connecting in atlanta,atis_flight
513,what is sa,atis_abbreviation
514,can you list the earliest flights from oakland to salt lake city on thursday,atis_flight
515,what is the latest flight leaving washington for denver,atis_flight
516,i want a flight on saturday from minneapolis to long beach,atis_flight
517,show me all the flights from san francisco to boston for august thirty first 1991,atis_flight
518,what flights from kansas city to chicago next wednesday arrive at chicago at about 7 pm,atis_flight
519,give me a list of flights between denver and oakland,atis_flight
520,do you have a flight from boston to fort worth,atis_flight
521,what is the earliest flight leaving from boston going to atlanta,atis_flight
522,what flights available between pittsburgh and baltimore on august eleventh,atis_flight
523,which airlines are represented in the database,atis_airline
524,what's the lowest round trip fare from atlanta to pittsburgh,atis_airfare
525,show me all flights from san diego to miami with a stop in denver,atis_flight
526,show me the flights from san francisco to boston,atis_flight
527,what does us mean,atis_abbreviation
528,show me american flights from dallas to san francisco,atis_flight
529,list all flights arriving at general mitchell international,atis_flight
530,list all flights on continental which leave seattle and arrive in chicago departing on sunday after 430 pm,atis_flight
531,what flights are available from philadelphia to denver on sundays,atis_flight
532,i would like a flight from washington to boston leaving at 230 on august twentieth,atis_flight
533,oakland to san francisco please breakfast flight,atis_flight
534,now show me flights from pittsburgh to philadelphia,atis_flight
535,show me all flights direct and connecting from boston to pittsburgh that arrive in pittsburgh before 10 am,atis_flight
536,find travel arrangements for a round trip flight from dallas to pittsburgh after 8 pm,atis_flight
537,show me the flights from philadelphia to atlanta,atis_flight
538,show me the flights from san diego to newark,atis_flight
539,show flights first class on american airlines between dallas and philadelphia,atis_flight
540,what flights are there on wednesday evening or thursday morning from denver to sfo,atis_flight
541,i'd like to know the ground travel available in fort worth,atis_ground_service
542,ground transport phoenix,atis_ground_service
543,what kind of ground transportation is available in atlanta,atis_ground_service
544,what is the transportation time from the airport to boston,atis_ground_service
545,i want to fly from dallas to san francisco,atis_flight
546,what kind of ground transportation is there in washington dc,atis_ground_service
547,i'd like to fly united airlines from washington to denver,atis_flight
548,show me ground transportation in westchester county,atis_ground_service
549,does american airlines fly from pittsburgh to atlanta,atis_flight
550,show me the flights from dallas to baltimore,atis_flight
551,flights from newark to tampa on friday on us air,atis_flight
552,are there any flights from atlanta to baltimore,atis_flight
553,list airlines serving between denver and san francisco,atis_airline
554,from denver to pittsburgh on april twenty first i need the cheapest flight,atis_flight
555,i want a flight from long beach to st. louis that stops in dallas,atis_flight
556,what flights leave after 7 pm from pittsburgh to philadelphia,atis_flight
557,what evening flights do you have available from baltimore to philadelphia,atis_flight
